kommune;szenario;gitter_id;a_anteil;h_m;h_herkunft;quelle_flaeche_url;quelle_tiefe_url;zugriff
Hitzacker;HQhäufig;CRS3035RES100mN3343100E4386200;0.085789;3.1205;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343100E4386300;0.783002;3.9140;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343100E4386400;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343100E4386500;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343100E4386600;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343200E4386100;0.153581;2.8491;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343200E4386200;0.866587;3.5905;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343200E4386300;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343200E4386400;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343200E4386500;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343300E4386000;0.245171;2.3113;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343300E4386100;0.929711;3.2331;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343300E4386200;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343300E4386300;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343300E4386400;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343400E4385800;0.015980;3.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343400E4385900;0.359269;3.0929;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343400E4386000;0.974958;3.6797;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343400E4386100;1.000000;3.9967;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343400E4386200;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343500E4385800;0.773858;3.3243;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343500E4385900;0.998200;3.8986;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343500E4386000;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343500E4386100;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343600E4385900;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQhäufig;CRS3035RES100mN3343600E4386000;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQhaeufig.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQhaeufig.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337000E4393300;0.003490;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337100E4393200;0.000053;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337100E4393300;0.545888;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337200E4392600;0.005528;3.5825;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337200E4392700;0.252869;3.8940;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337200E4392800;0.594956;3.4892;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337200E4392900;0.858224;3.4613;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337200E4393000;0.678894;3.5446;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337200E4393100;0.517168;3.7950;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337200E4393200;0.743958;3.9574;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337200E4393300;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337200E4393400;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337300E4392500;0.293810;3.3710;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337300E4392600;0.886917;3.8143;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337300E4392700;1.000000;3.6681;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337300E4392800;1.000000;3.7794;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337300E4392900;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337300E4393000;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337300E4393100;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337300E4393200;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337300E4393300;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337400E4392400;0.329556;3.7418;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337400E4392500;0.987007;3.8677;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337400E4392600;1.000000;3.4136;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337400E4392700;1.000000;3.4870;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337400E4392800;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337400E4392900;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337400E4393000;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337400E4393100;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337500E4392300;0.238803;3.5506;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337500E4392400;0.999204;3.9289;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337500E4392500;1.000000;3.5534;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337500E4392600;1.000000;3.8167;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337500E4392700;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337500E4392800;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337500E4392900;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337600E4392200;0.024209;3.1140;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337600E4392300;0.821362;3.8845;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337600E4392400;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337600E4392500;1.000000;3.9861;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337600E4392600;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337600E4392700;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337600E4392800;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337700E4392200;0.442796;3.7488;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337700E4392300;1.000000;3.9979;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337700E4392400;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337700E4392500;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337700E4392600;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337700E4392700;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337800E4392100;0.054142;3.8006;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337800E4392200;0.934092;3.8918;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337800E4392300;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337800E4392400;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
Hitzacker;HQ100;CRS3035RES100mN3337800E4392500;1.000000;4.0000;karte;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Risikogebiete_HQ100.zip;https://www.umweltkarten-niedersachsen.de/Download_OE/HWSchutz/HWRMRL_Z2_Wassertiefen_HQ100.zip;2026-09-17
