kommune;szenario;gitter_id;a_anteil;h_m;h_herkunft;quelle_flaeche_url;quelle_tiefe_url;zugriff
Grimma;HQhäufig;CRS3035RES100mN3121400E4516800;0.562096;1.2611;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121500E4509200;0.060981;0.6172;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121500E4516600;1.000000;3.0511;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121500E4516700;0.887505;1.4710;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121500E4516800;0.048975;0.7828;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121600E4509100;0.038759;0.7212;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121600E4509200;0.015900;0.7082;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121600E4516500;1.000000;3.0704;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121600E4516600;0.919905;2.2522;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121600E4516700;0.200662;1.0746;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121700E4509100;0.054834;0.7710;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121700E4516400;1.000000;3.3179;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121700E4516500;0.967834;2.2280;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121700E4516600;0.315921;1.2447;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121700E4516700;0.107497;0.5061;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121800E4509100;0.064485;0.5756;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121800E4516400;1.000000;3.1557;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121800E4516500;0.575960;2.5762;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121900E4509000;0.060422;0.5125;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121900E4509100;0.007967;0.5800;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121900E4516400;1.000000;3.0179;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3121900E4516500;0.184062;1.4672;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122000E4509000;0.199161;0.3768;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122000E4515800;1.000000;3.7331;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122000E4515900;1.000000;3.7613;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122000E4516300;1.000000;3.7687;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122000E4516400;0.850773;1.4542;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122000E4516500;0.004072;0.2500;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4509000;0.221671;0.3836;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4515300;1.000000;3.7676;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4515400;1.000000;3.0463;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4515500;0.988633;2.5678;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4515600;0.963010;2.0069;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4515700;0.756702;1.2069;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4515800;0.218971;1.2306;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4515900;0.129192;1.2000;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4516000;0.158273;2.0205;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4516100;0.509155;3.6377;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4516200;0.918584;3.4420;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4516300;0.820167;2.2723;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122100E4516400;0.173085;0.4204;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122200E4509000;0.094890;0.3944;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122200E4509100;0.097869;0.2500;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122200E4515300;1.000000;1.6676;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122200E4515400;0.949825;1.5469;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122200E4515500;0.940517;1.5492;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122200E4515600;0.860980;0.8195;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
Grimma;HQhäufig;CRS3035RES100mN3122200E4515700;0.407169;0.2518;karte;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;https://luis.sachsen.de/arcgis/rest/services/wasser/hochwassergefaehrdung/MapServer/6;2026-09-17
